pathway_id,from_stop_id,to_stop_id,pathway_mode,is_bidirectional,length,traversal_time,stair_count,max_slope,min_width
LGR:PAS_17,LGR:L4A_V2_BA_03,LGR:ESCN_03_BOT,1,1,15.0,10,,,
LGR:PAS_18,LGR:L4A_V2_BA_03,LGR:ESCN_02_BOT,1,1,3.0,2,,,
LGR:PAS_19,LGR:L4A_V2_BA_03,LGR:PLA02_BOT,1,1,10.0,7,,,
LGR:PAS_20,LGR:L4A_V1_BA_01,LGR:PLA01_BOT,1,1,10.0,7,,,
LGR:BU-PRMS_01,LGR:ZP_02,LGR:ZNP_04,7,0,1.6,5,,,
LGR:BU-PRMS_02,LGR:ZP_02,LGR:ZNP_04,7,0,1.6,5,,,
LGR:PAS_25,LGR:L4A_V1_BA_01,LGR:L4A_V1_BA_02,1,1,50.0,35,,,
LGR:PAS_26,LGR:L4A_V1_BA_02,LGR:L4A_V1_BA_03,1,1,50.0,35,,,
LGR:PAS_27,LGR:L4A_V2_BA_01,LGR:L4A_V2_BA_02,1,1,50.0,35,,,
LGR:PAS_28,LGR:L4A_V2_BA_02,LGR:L4A_V2_BA_03,1,1,50.0,35,,,
LH:PAS_ESCN_01,LH:ZP_09_S,LH:ESCN_01_BOT,1,1,10.6,7,,,3.0
LH:PAS_ESC01,LH:ZP_09_S,LH:ESC01_BOT,1,1,10.6,7,,,3.0
LH:PAS_ESCN_02,LH:ZP_09_N,LH:ESCN_02_BOT,1,1,10.6,7,,,3.0
LH:PAS_ESC02,LH:ZP_09_N,LH:ESC02_BOT,1,1,10.6,7,,,3.0
LH:PAS_ESCN_03,LH:ZP_07_S,LH:ESCN_03_BOT,1,1,11.7,8,,,3.0
LH:PAS_ESCN_04,LH:ZP_07_N,LH:ESCN_04_BOT,1,1,11.7,8,,,3.0
LH:PAS_ASC01,LH:ZP_08_S,LH:ASC01_BOT,1,1,3.0,2,,,3.0
LH:PAS_ASC02,LH:ZP_08_N,LH:ASC02_BOT,1,1,3.0,2,,,3.0
LH:ESCN_01,LH:ESCN_01_BOT,LH:ESCN_01_TOP,2,1,,6,21,,3.0
LH:ESC01,LH:ESC01_BOT,LH:ESC01_TOP,4,0,,10,,,1.0
LH:ESCN_02,LH:ESCN_02_BOT,LH:ESCN_02_TOP,2,1,,6,21,,3.0
LH:ESC02,LH:ESC02_BOT,LH:ESC02_TOP,4,0,,10,,,1.0
LH:ESCN_03,LH:ESCN_03_BOT,LH:ESCN_03_TOP,2,1,,6,21,,3.0
LH:ESCN_04,LH:ESCN_04_BOT,LH:ESCN_04_TOP,2,1,,6,21,,3.0
LH:ASC01,LH:ASC01_BOT,LH:ASC01_TOP,5,1,,29,,,
LH:ASC02,LH:ASC02_BOT,LH:ASC02_TOP,5,1,,29,,,
LH:PAS_01,LH:ZNP_02,LH:ZNP_01,1,1,8.0,5,,,4.0
LH:PAS_05,LH:ZNP_03,LH:ZNP_01,1,1,8.0,5,,,4.0
LH:PAS_06,LH:ZNP_04,LH:ZNP_01,1,1,8.0,5,,,4.0
LH:PDS_01,LH:ESCN_01_TOP,LH:ZNP_03,7,0,2.0,5,,,
LH:PDS_02,LH:ESCN_02_TOP,LH:ZNP_04,7,0,2.0,5,,,
LH:PAS_03,LH:ESCN_03_TOP,LH:ZP_01,1,1,8.3,5,,,4.0
LH:PAS_04,LH:ESCN_04_TOP,LH:ZP_01,1,1,8.3,5,,,4.0
LH:PAS_07,LH:ESC01_TOP,LH:ESCN_01_TOP,1,1,2.0,1,,,4.0
LH:PAS_08,LH:ESC02_TOP,LH:ESCN_02_TOP,1,1,2.0,1,,,4.0
LH:PAS_09,LH:ESCN_01_TOP,LH:ZP_03,1,1,8.0,5,,,4.0
LH:PAS_10,LH:ESCN_02_TOP,LH:ZP_03,1,1,8.0,5,,,4.0
LH:BU_01,LH:ZNP_02,LH:ZP_01,6,0,2.0,4,,,
LH:PAS_A1,LH:ESCN_A1_BOT,LH:ZNP_06,1,1,12.5,8,,,
LH:PAS_B1,LH:ESCN_B1_BOT,LH:ZNP_06,1,1,4.0,2,,,
LH:PAS_A1B1,LH:ZNP_06,LH:ZNP_01,1,1,33.0,23,,,
LH:PAS_D1,LH:ESCN_D1_BOT,LH:ZNP_05,1,1,5.6,4,,,
LH:PAS_E1,LH:ESCN_E1_BOT,LH:ZNP_05,1,1,31.5,22,,,
LH:PAS_D1E1,LH:ZNP_05,LH:ZNP_01,1,1,36.8,26,,,
LH:PAS_ASC03,LH:ASC03_BOT,LH:ZNP_01,1,1,38.0,27,,,
LH:PAS_ASC03_2,LH:D,LH:ASC03_TOP,1,1,9.0,6,,,
LH:ESCN_A1,LH:A,LH:ESCN_A1_BOT,2,1,,4,-15,,2.4
LH:ESCN_B1,LH:B,LH:ESCN_B1_BOT,2,1,,4,-15,,2.4
LH:ESCN_D1,LH:D,LH:ESCN_D1_BOT,2,1,,7,-24,,2.4
LH:ESCN_E1,LH:E,LH:ESCN_E1_BOT,2,1,,5,-19,,2.4
LH:ASC03,LH:ASC03_BOT,LH:ASC03_TOP,5,1,,29,,,
LH:PAS_ASC01_2,LH:ASC01_TOP,LH:ZP_04,1,1,8.0,5,,,2.0
LH:PAS_ASC02_2,LH:ASC02_TOP,LH:ZP_04,1,1,8.0,5,,,2.0
LH:PAS_ASC01_ASC02,LH:ZP_04,LH:ZP_03,1,1,4.0,2,,,2.0
LH:BU-PMRS_01,LH:ZP_03,LH:ZNP_01,7,0,2.0,5,,,
LH:BU-PMRE_01,LH:ZNP_01,LH:ZP_03,6,0,2.0,4,,,
HE:PAS_ESCN_01,HE:ZP_14_P,HE:ESCN_01_BOT,1,1,8.0,5,,,3.0
HE:PAS_ESCN_02,HE:ZP_14_O,HE:ESCN_02_BOT,1,1,8.0,5,,,3.0
HE:PAS_ESCN_03,HE:ZP_13_P,HE:ESCN_03_BOT,1,1,8.0,5,,,3.0
HE:PAS_ESCN_04,HE:ZP_13_O,HE:ESCN_04_BOT,1,1,8.0,5,,,3.0
HE:PAS_ASC01,HE:ZP_18_P,HE:ASC01_TOP,1,1,4.0,2,,,2.0
HE:PAS_ASC02,HE:ZP_10_P,HE:ASC02_TOP,1,1,6.0,4,,,2.0
HE:PAS_ASC03,HE:ZP_18_O,HE:ASC03_TOP,1,1,4.0,2,,,2.0
HE:PAS_ASC04,HE:ZP_10_O,HE:ASC04_TOP,1,1,6.0,4,,,2.0
HE:ESCN_01,HE:ESCN_01_BOT,HE:ESCN_01_TOP,2,1,,6,21,,1.5
HE:ESCN_02,HE:ESCN_02_BOT,HE:ESCN_02_TOP,2,1,,6,21,,1.5
HE:ESCN_03,HE:ESCN_03_BOT,HE:ESCN_03_TOP,2,1,,6,21,,1.5
HE:ESCN_04,HE:ESCN_04_BOT,HE:ESCN_04_TOP,2,1,,6,21,,1.5
HE:ASC01,HE:ASC01_BOT,HE:ASC01_TOP,5,1,,29,,,
HE:ASC02,HE:ASC02_BOT,HE:ASC02_TOP,5,1,,29,,,
HE:ASC03,HE:ASC03_BOT,HE:ASC03_TOP,5,1,,29,,,
HE:ASC04,HE:ASC04_BOT,HE:ASC04_TOP,5,1,,29,,,
HE:PAS_01,HE:ESCN_01_TOP,HE:ZP_03,1,1,8.3,5,,,4.0
HE:PAS_02,HE:ESCN_02_TOP,HE:ZP_03,1,1,8.3,5,,,4.0
HE:PAS_03,HE:ESCN_03_TOP,HE:ZP_02,1,1,8.3,5,,,4.0
HE:PAS_04,HE:ESCN_04_TOP,HE:ZP_02,1,1,8.3,5,,,4.0
HE:PDS_01,HE:ZP_02,HE:ZNP_01,7,0,2.0,5,,,
HE:PDS_02,HE:ZP_03,HE:ZNP_01,7,0,2.0,5,,,
HE:PAS_C1,HE:C,HE:ZNP_01,1,1,10.0,7,,,
LH:PAS_05_S,LH:ZP_07_S,LH:L1-V1_BA_01,1,1,2.0,1,,,3.5
LH:PAS_05_N,LH:ZP_07_N,LH:L1-V2_BA_01,1,1,2.0,1,,,3.5
LH:PAS_06_S,LH:L1-V1_BA_01,LH:ZP_08_S,1,1,4.0,2,,,3.5
LH:PAS_06_N,LH:L1-V2_BA_01,LH:ZP_08_N,1,1,4.0,2,,,3.5
LH:PAS_07_S,LH:ZP_08_S,LH:ZP_09_S,1,1,17.7,12,,,3.5
LH:PAS_07_N,LH:ZP_08_N,LH:ZP_09_N,1,1,17.7,12,,,3.5
LH:PAS_08_S,LH:ZP_09_S,LH:L1-V1_BA_02,1,1,23.3,16,,,3.5
LH:PAS_08_N,LH:ZP_09_N,LH:L1-V2_BA_02,1,1,23.3,16,,,3.5
LH:PAS_09_S,LH:L1-V1_BA_02,LH:ZP_10_S,1,1,25.6,18,,,3.5
LH:PAS_09_N,LH:L1-V2_BA_02,LH:ZP_10_N,1,1,25.6,18,,,3.5
LH:PAS_10_S,LH:ZP_10_S,LH:ZP_11_S,1,1,7.7,5,,,3.5
LH:PAS_10_N,LH:ZP_10_N,LH:ZP_11_N,1,1,7.7,5,,,3.5
LH:PAS_11_S,LH:ZP_11_S,LH:ZP_12_S,1,1,7.7,5,,,3.5
LH:PAS_11_N,LH:ZP_11_N,LH:ZP_12_N,1,1,7.7,5,,,3.5
LH:PAS_12_S,LH:ZP_11_S,LH:ZP_13_S,1,1,19.5,13,,,7.3
LH:PAS_12_N,LH:ZP_11_N,LH:ZP_13_N,1,1,19.5,13,,,7.3
LH:PAS_13_S,LH:ZP_13_S,LH:ZP_14_S,1,1,10.8,7,,,5.0
LH:PAS_14_S,LH:ZP_13_S,LH:ZP_15_S,1,1,10.8,7,,,5.0
LH:PAS_15_N,LH:ZP_13_N,LH:ZP_16_N,1,1,7.0,5,,,5.0
LH:PAS_16_N,LH:ZP_13_N,LH:ZP_17_N,1,1,7.0,5,,,5.0
LH:PAS_17_N,LH:ZP_16_N,LH:ZP_14_N,1,1,3.8,2,,,5.0
LH:PAS_18_N,LH:ZP_17_N,LH:ZP_15_N,1,1,3.8,2,,,5.0
LH:PAS_19_S,LH:ZP_13_S,LH:ZP_18_S,1,1,17.5,12,,,7.3
LH:PAS_20_S,HE:ESC04_BOT,LH:ZP_15_S,1,1,1.0,,,,3.0
LH:PAS_21_S,HE:ESCN_14_BOT,LH:ZP_15_S,1,1,1.0,,,,3.0
LH:PAS_20_N,HE:ESC03_BOT,LH:ZP_15_N,1,1,1.0,,,,3.0
LH:PAS_21_N,HE:ESCN_13_BOT,LH:ZP_15_N,1,1,1.0,,,,3.0
LH:PAS_22_S,HE:ESCN_18_BOT,LH:ZP_12_S,1,1,15.2,10,,,3.0
LH:PAS_22_N,HE:ESCN_17_BOT,LH:ZP_12_N,1,1,13.6,9,,,3.0
LH:PAS_23_S,HE:ESC02_BOT,LH:ZP_14_S,1,1,1.0,,,,2.0
LH:PAS_24_S,HE:ESCN_12_BOT,LH:ZP_14_S,1,1,1.0,,,,2.0
LH:PAS_23_N,HE:ESC01_BOT,LH:ZP_14_N,1,1,1.0,,,,2.0
LH:PAS_24_N,HE:ESCN_11_BOT,LH:ZP_14_N,1,1,1.0,,,,2.0
LH:PAS_25_S,HE:ESCN_16_BOT,LH:ZP_10_S,1,1,12.8,9,,,3.0
LH:PAS_25_N,HE:ESCN_15_BOT,LH:ZP_10_N,1,1,16.0,11,,,3.0
LH:PAS_26_S,HE:ASC02_BOT,LH:ZP_18_S,1,1,9.8,7,,,3.0
LH:PAS_26_N,HE:ASC01_BOT,LH:ZP_16_N,1,1,12.0,8,,,3.0
LH:PAS_27_S,HE:ASC04_BOT,LH:ZP_18_S,1,1,9.8,7,,,3.0
LH:PAS_27_N,HE:ASC03_BOT,LH:ZP_17_N,1,1,12.0,8,,,3.0
LH:PAS_28_S,LH:ZP_12_S,LH:L1-V1_BA_03,1,1,2.4,1,,,3.5
LH:PAS_28_N,LH:ZP_12_N,LH:L1-V2_BA_03,1,1,2.4,1,,,3.5
HE:PAS_10_O,HE:ZP_10_O,HE:ZP_12_O,1,1,14.0,10,,,3.0
HE:PAS_11_O,HE:ZP_12_O,HE:L2-V2_BA_01,1,1,2.7,1,,,3.0
HE:PAS_12_O,HE:L2-V2_BA_01,HE:ZP_13_O,1,1,9.9,7,,,3.0
HE:PAS_13_O,HE:ZP_13_O,HE:L2-V2_BA_02,1,1,35.1,25,,,3.0
HE:PAS_14_O,HE:L2-V2_BA_02,HE:ZP_14_O,1,1,3.6,2,,,3.0
HE:PAS_15_O,HE:ZP_14_O,HE:ZP_15_O,1,1,12.6,9,,,3.0
HE:PAS_16_O,HE:ZP_15_O,HE:ZP_16_O,1,1,14.0,10,,,3.0
HE:PAS_17_O,HE:ZP_16_O,HE:ZP_18_O,1,1,11.6,8,,,3.0
HE:PAS_18_O,HE:ZP_18_O,HE:L2-V2_BA_03,1,1,3.4,2,,,3.0
HE:PAS_20_O,HE:ZP_10_O,HE:ZP_11_O,1,1,4.0,2,,,3.0
HE:PAS_21_O,HE:ZP_16_O,HE:ZP_17_O,1,1,4.0,2,,,3.0
HE:PAS_10_P,HE:ZP_10_P,HE:ZP_12_P,1,1,14.0,10,,,3.0
HE:PAS_11_P,HE:ZP_12_P,HE:L2-V1_BA_01,1,1,2.7,1,,,3.0
HE:PAS_12_P,HE:L2-V1_BA_01,HE:ZP_13_P,1,1,9.9,7,,,3.0
HE:PAS_13_P,HE:ZP_13_P,HE:L2-V1_BA_02,1,1,35.1,25,,,3.0
HE:PAS_14_P,HE:L2-V1_BA_02,HE:ZP_14_P,1,1,3.6,2,,,3.0
HE:PAS_15_P,HE:ZP_14_P,HE:ZP_15_P,1,1,12.6,9,,,3.0
HE:PAS_16_P,HE:ZP_15_P,HE:ZP_16_P,1,1,14.0,10,,,3.0
HE:PAS_17_P,HE:ZP_16_P,HE:ZP_18_P,1,1,11.6,8,,,3.0
HE:PAS_18_P,HE:ZP_18_P,HE:L2-V1_BA_03,1,1,3.4,2,,,3.0
HE:PAS_20_P,HE:ZP_10_P,HE:ZP_11_P,1,1,4.0,2,,,3.0
HE:PAS_21_P,HE:ZP_16_P,HE:ZP_17_P,1,1,4.0,2,,,3.0
HE:ESC04,HE:ESC04_BOT,HE:ESC04_TOP,4,0,,10,,,1.0
HE:ESCN_14,HE:ESCN_14_BOT,HE:ESCN_14_TOP,2,1,,6,21,,1.5
HE:ESCN_18,HE:ESCN_18_BOT,HE:ESCN_18_TOP,2,1,,6,21,,1.5
HE:ESC02,HE:ESC02_BOT,HE:ESC02_TOP,4,0,,10,,,1.0
HE:ESCN_12,HE:ESCN_12_BOT,HE:ESCN_12_TOP,2,1,,6,21,,1.5
HE:ESCN_16,HE:ESCN_16_BOT,HE:ESCN_16_TOP,2,1,,6,21,,1.5
HE:ESC01,HE:ESC01_BOT,HE:ESC01_TOP,4,0,,10,,,1.0
HE:ESCN_11,HE:ESCN_11_BOT,HE:ESCN_11_TOP,2,1,,6,21,,1.5
HE:ESCN_15,HE:ESCN_15_BOT,HE:ESCN_15_TOP,2,1,,6,21,,1.5
HE:ESC03,HE:ESC03_BOT,HE:ESC03_TOP,4,0,,10,,,1.0
HE:ESCN_13,HE:ESCN_13_BOT,HE:ESCN_13_TOP,2,1,,6,21,,1.5
HE:ESCN_17,HE:ESCN_17_BOT,HE:ESCN_17_TOP,2,1,,6,21,,1.5
HE:PAS_22_O,HE:ZP_11_O,HE:ESC04_TOP,1,1,2.0,1,,,3.0
HE:PAS_23_O,HE:ZP_11_O,HE:ESCN_14_TOP,1,1,2.0,1,,,3.0
HE:PAS_24_O,HE:ZP_17_O,HE:ESC03_TOP,1,1,2.0,1,,,3.0
HE:PAS_25_O,HE:ZP_17_O,HE:ESCN_13_TOP,1,1,2.0,1,,,3.0
HE:PAS_22_P,HE:ZP_17_P,HE:ESC01_TOP,1,1,2.0,1,,,3.0
HE:PAS_23_P,HE:ZP_17_P,HE:ESCN_11_TOP,1,1,2.0,1,,,3.0
HE:PAS_24_P,HE:ZP_11_P,HE:ESC02_TOP,1,1,2.0,1,,,3.0
HE:PAS_25_P,HE:ZP_11_P,HE:ESCN_12_TOP,1,1,2.0,1,,,3.0
HE:PAS_26_O,HE:ZP_12_O,HE:ESCN_18_TOP,1,1,6.0,4,,,3.0
HE:PAS_27_O,HE:ZP_15_O,HE:ESCN_17_TOP,1,1,6.0,4,,,3.0
HE:PAS_26_P,HE:ZP_15_P,HE:ESCN_15_TOP,1,1,6.0,4,,,3.0
HE:PAS_27_P,HE:ZP_12_P,HE:ESCN_16_TOP,1,1,6.0,4,,,3.0
LIB:PAS_103A,LIB:A,LIB:ASC05_TOP,1,1,1.0,,,,
LIB:PAS_103D,LIB:A,LIB:ESC01_TOP,1,1,1.0,,,,
LIB:PAS_103E,LIB:A,LIB:ESC02_TOP,1,1,1.0,,,,
LIB:PAS_103C,LIB:A,LIB:ESCN01_TOP,1,1,1.0,,,,
LIB:PAS_112,LIB:ASC01_BOT,LIB:ZNP_B,1,1,48.0,34,,,
LIB:ASC01,LIB:ASC01_TOP,LIB:ASC01_BOT,5,1,,32,,,
LIB:PATHWAY_00,LIB:ASC02_INT,LIB:ASC02_BOT,5,1,,32,,,
LIB:PAS_126,LIB:ASC02_INT,LIB:ESCN_V2_TOP,1,1,25.0,17,,,
LIB:PATHWAY_01,LIB:ASC02_TOP,LIB:ASC02_INT,5,1,,32,,,
LIB:PAS_122D,LIB:ASC03_INT,LIB:ASC02_INT,1,1,35.0,25,,,
LIB:PATHWAY_02,LIB:ASC03_INT,LIB:ASC03_BOT,5,1,,32,,,
LIB:PAS_125,LIB:ASC03_INT,LIB:ESCN_V1_TOP,1,1,25.0,17,,,
LIB:PATHWAY_03,LIB:ASC03_TOP,LIB:ASC03_INT,5,1,,32,,,
LIB:PAS_111,LIB:ASC05_BOT,LIB:ZNP_A,1,1,95.0,67,,,
LIB:ASC05,LIB:ASC05_TOP,LIB:ASC05_BOT,5,1,,32,,,
LIB:PAS_103F,LIB:B,LIB:ASC01_TOP,1,1,1.0,,,,
LIB:PAS_103H,LIB:B,LIB:ESC03_TOP,1,1,1.0,,,,
LIB:PAS_103I,LIB:B,LIB:ESC04_TOP,1,1,1.0,,,,
LIB:PAS_103G,LIB:B,LIB:ESCN02_TOP,1,1,1.0,,,,
LIB:ESC01,LIB:ESC01_BOT,LIB:ESC01_TOP,4,0,,11,,,
LIB:PAS_112C,LIB:ESC01_BOT,LIB:ZNP_A,1,1,88.0,62,,,
LIB:PAS_112B,LIB:ESC02_BOT,LIB:ZNP_A,1,1,88.0,62,,,
LIB:ESC02,LIB:ESC02_TOP,LIB:ESC02_BOT,4,0,,11,,,
LIB:ESC03,LIB:ESC03_BOT,LIB:ESC03_TOP,4,0,,11,,,
LIB:PAS_112F,LIB:ESC03_BOT,LIB:ZNP_B,1,1,48.0,34,,,
LIB:PAS_112E,LIB:ESC04_BOT,LIB:ZNP_B,1,1,48.0,34,,,
LIB:ESC04,LIB:ESC04_TOP,LIB:ESC04_BOT,4,0,,11,,,
LIB:PAS_123,LIB:ESC06_BOT,LIB:ESCN_V1_TOP,1,1,25.0,17,,,
LIB:ESC06,LIB:ESC06_TOP,LIB:ESC06_BOT,4,0,,10,,,
LIB:PAS_124,LIB:ESC08_BOT,LIB:ESCN_V2_TOP,1,1,25.0,17,,,
LIB:ESC08,LIB:ESC08_TOP,LIB:ESC08_BOT,4,0,,10,,,
LIB:ESC09,LIB:ESC09_BOT,LIB:ESC09_TOP,4,0,,10,,,
LIB:ESC10,LIB:ESC10_TOP,LIB:ESC10_BOT,4,0,,10,,,
LIB:ESC11,LIB:ESC11_BOT,LIB:ESC11_TOP,4,0,,10,,,
LIB:ESC12,LIB:ESC12_TOP,LIB:ESC12_BOT,4,0,,10,,,
LIB:PAS_112A,LIB:ESCN01_BOT,LIB:ZNP_A,1,1,88.0,62,,,
LIB:ESCN01,LIB:ESCN01_TOP,LIB:ESCN01_BOT,2,1,,12,-40,,
LIB:PAS_112D,LIB:ESCN02_BOT,LIB:ZNP_B,1,1,48.0,34,,,
LIB:ESCN02,LIB:ESCN02_TOP,LIB:ESCN02_BOT,2,1,,12,-40,,
LIB:PAS_123A,LIB:ESCN03_BOT,LIB:ESCN_V1_TOP,1,1,25.0,17,,,
LIB:ESCN03,LIB:ESCN03_TOP,LIB:ESCN03_BOT,2,1,,9,-31,,
LIB:ESCN_V1,LIB:ESCN_V1_TOP,LIB:ESCN_V1_BOT,2,1,,9,-30,,
LIB:PAS_125A,LIB:ESCN_V1_TOP,LIB:ESC10_TOP,1,1,25.0,17,,,
LIB:PAS_125C,LIB:ESCN_V1_TOP,LIB:ESC11_TOP,1,1,25.0,17,,,
LIB:PAS_125B,LIB:ESCN_V1_TOP,LIB:ESC12_TOP,1,1,25.0,17,,,
LIB:ESCN_V2,LIB:ESCN_V2_TOP,LIB:ESCN_V2_BOT,2,1,,9,-30,,
LIB:PAS_126A,LIB:ESCN_V2_TOP,LIB:ESC09_TOP,1,1,25.0,17,,,
LIB:PAS_ASC03_BOT,LIB:ASC03_BOT,LIB:L3-V1_BA_01,1,1,5.0,3,,,
LIB:PAS_ESC10_BOT,LIB:ESC10_BOT,LIB:L3-V1_BA_01,1,1,25.0,17,,,
LIB:PAS_ESC11_BOT,LIB:ESC11_BOT,LIB:L3-V1_BA_01,1,1,25.0,17,,,
LIB:PAS_ESC12_BOT,LIB:ESC12_BOT,LIB:L3-V1_BA_01,1,1,25.0,17,,,
LIB:PAS_ESCN_V1_BOT,LIB:ESCN_V1_BOT,LIB:L3-V1_BA_01,1,1,50.0,35,,,
LIB:PAS_ASC02_BOT,LIB:ASC02_BOT,LIB:L3-V2_BA_01,1,1,5.0,3,,,
LIB:PAS_ESC09_BOT,LIB:ESC09_BOT,LIB:L3-V2_BA_01,1,1,25.0,17,,,
LIB:PAS_ESCN_V2_BOT,LIB:ESCN_V2_BOT,LIB:L3-V2_BA_01,1,1,50.0,35,,,
LIB:BATERIA_01,LIB:ZNP_A,LIB:ZP_A,6,0,2.0,4,,,
LIB:BATERIA_02,LIB:ZNP_B,LIB:ZP_B,6,0,2.0,4,,,
LIB:PAS_113,LIB:ZP_A,LIB:ASC03_TOP,1,1,29.0,20,,,
LIB:PAS_115,LIB:ZP_A,LIB:ESC06_TOP,1,1,26.0,18,,,
LIB:PAS_116A,LIB:ZP_A,LIB:ESCN03_TOP,1,1,26.0,18,,,
LIB:PDS_01,LIB:ZP_A,LIB:ZNP_A,7,0,2.0,5,,,
LIB:PAS_205,LIB:ZP_A,LIB:ZP_B,1,1,60.0,42,,,
LIB:PAS_114,LIB:ZP_B,LIB:ASC02_TOP,1,1,29.0,20,,,
LIB:PAS_116,LIB:ZP_B,LIB:ESC08_TOP,1,1,26.0,18,,,
LIB:PDS_02,LIB:ZP_B,LIB:ZNP_B,7,0,2.0,5,,,
LL:ASC01,LL:ASC01_TOP,LL:ASC01_BOT,5,1,,28,,,1.2
LL:ASC02,LL:ASC02_TOP,LL:ASC02_BOT,5,1,,28,,,1.2
LL:ASC03,LL:ASC03_TOP,LL:ASC03_BOT,5,1,,28,,,1.2
LL:ESCN_A1,LL:ESCN_A1_TOP,LL:ESCN_A1_BOT,2,1,,6,-23,,
LL:ESCN_B1,LL:ESCN_B1_TOP,LL:ESCN_B1_BOT,2,1,,6,-23,,
LL:ESCN_C1,LL:ESCN_C1_TOP,LL:ESCN_C1_BOT,2,1,,6,-23,,
LL:ESCN_01,LL:ESCN_01_TOP,LL:ESCN_01_BOT,2,1,,6,-21,,
LL:ESCN_02,LL:ESCN_02_TOP,LL:ESCN_02_BOT,2,1,,6,-21,,
LL:ESCN_03,LL:ESCN_03_TOP,LL:ESCN_03_BOT,2,1,,6,-21,,
LL:ESCN_04,LL:ESCN_04_TOP,LL:ESCN_04_BOT,2,1,,6,-21,,
LL:PAS_01,LL:A,LL:ESCN_A1_TOP,1,1,3.0,2,,,
LL:PAS_02,LL:B,LL:ESCN_B1_TOP,1,1,3.0,2,,,
LL:PAS_03,LL:C,LL:ESCN_C1_TOP,1,1,3.0,2,,,
LL:PAS_04,LL:ESCN_A1_BOT,LL:ZNP_01,1,1,15.0,10,,,
LL:PAS_05,LL:ESCN_C1_BOT,LL:ZNP_01,1,1,15.0,10,,,
LL:PAS_06,LL:ZNP_01,LL:ZNP_02,1,1,20.0,14,,,
LL:PAS_07,LL:ESCN_B1_BOT,LL:ZNP_02,1,1,40.0,28,,,
LL:PAS_08,LL:ASC03_BOT,LL:ZNP_02,1,1,20.0,14,,,
LL:PAS_09,LL:B,LL:ASC03_TOP,1,1,3.0,2,,,
LL:PAS_10,LL:ZNP_02,LL:ZNP_03,1,1,4.0,2,,,
LL:PAS_11,LL:ZNP_04,LL:ZNP_02,1,1,9.5,6,,,
LL:PAS_12,LL:ZNP_05,LL:ZNP_02,1,1,9.5,6,,,
LL:PAS_13,LL:ZP_01,LL:ESCN_01_TOP,1,1,8.0,5,,,
LL:PAS_14,LL:ZP_01,LL:ESCN_02_TOP,1,1,8.0,5,,,
LL:PAS_15,LL:ZP_01,LL:ZP_02,1,1,5.0,3,,,
LL:PAS_16,LL:ZP_01,LL:ZP_03,1,1,5.0,3,,,
LL:PAS_17,LL:ZP_02,LL:ASC01_TOP,1,1,15.0,10,,,
LL:PAS_18,LL:ZP_03,LL:ASC02_TOP,1,1,15.0,10,,,
LL:PAS_19,LL:ESCN_03_TOP,LL:ZP_04,1,1,5.3,3,,,
LL:PAS_20,LL:ESCN_04_TOP,LL:ZP_05,1,1,5.3,3,,,
LL:BU,LL:ZNP_03,LL:ZP_01,6,0,1.6,4,,,
LL:BU-PMRE_01,LL:ZNP_03,LL:ZP_01,6,0,1.6,4,,,
LL:BU-PMRS_01,LL:ZP_01,LL:ZNP_03,7,0,1.6,5,,,
LL:PDS_01,LL:ZP_04,LL:ZNP_04,7,0,1.6,5,,,
LL:PDS_02,LL:ZP_05,LL:ZNP_05,7,0,1.6,5,,,
LL:PAS_21,LL:ASC01_BOT,LL:L2-V1_BA_01,1,1,10.0,7,,,
LL:PAS_22,LL:ESCN_01_BOT,LL:L2-V1_BA_02,1,1,10.0,7,,,
LL:PAS_23,LL:ESCN_03_BOT,LL:L2-V1_BA_03,1,1,15.0,10,,,
LL:PAS_24,LL:ASC02_BOT,LL:L2-V2_BA_01,1,1,15.0,10,,,
LL:PAS_25,LL:ESCN_02_BOT,LL:L2-V2_BA_02,1,1,10.0,7,,,
LL:PAS_26,LL:ESCN_04_BOT,LL:L2-V2_BA_03,1,1,10.0,7,,,
LL:PAS_27,LL:L2-V1_BA_01,LL:L2-V1_BA_02,1,1,50.0,35,,,
LL:PAS_28,LL:L2-V1_BA_02,LL:L2-V1_BA_03,1,1,50.0,35,,,
LL:PAS_29,LL:L2-V2_BA_01,LL:L2-V2_BA_02,1,1,50.0,35,,,
LL:PAS_30,LL:L2-V2_BA_02,LL:L2-V2_BA_03,1,1,50.0,35,,,
LM:PAS_20,LM:L1-V1_BA_01,LM:L1-V1_BA_02,1,1,45.0,32,,,3.0
LM:PAS_21,LM:L1-V1_BA_02,LM:L1-V1_BA_03,1,1,45.0,32,,,3.0
LM:PAS_22,LM:L1-V2_BA_01,LM:L1-V2_BA_02,1,1,45.0,32,,,3.0
LM:PAS_23,LM:L1-V2_BA_02,LM:L1-V2_BA_03,1,1,45.0,32,,,3.0
LM:PAS_ESCN_01_P,LM:L1-V1_BA_02,LM:ESCN_01_P_BOT,1,1,16.5,11,,,3.0
LM:PAS_ESCN_02_P,LM:L1-V2_BA_02,LM:ESCN_02_P_BOT,1,1,16.5,11,,,3.0
LM:PAS_ESCN_03_P,LM:L1-V1_BA_01,LM:ESCN_03_P_BOT,1,1,11.5,8,,,3.0
LM:PAS_ESCN_04_P,LM:L1-V2_BA_01,LM:ESCN_04_P_BOT,1,1,11.5,8,,,3.0
