route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,trip_short_name,wheelchair_accessible,bikes_allowed
423,L,423-R-L-B07,Nueva San Martin,1,423R,,,
423,L,423-R-L-B06,Nueva San Martin,1,423R,,,
423,L,423-R-L-B05,Nueva San Martin,1,423R,,,
423,L,423-R-L-B04,Nueva San Martin,1,423R,,,
423,S,423-R-S-B16,Nueva San Martin,1,423R,,,
423,S,423-R-S-B19,Nueva San Martin,1,423R,,,
423,L,423-I-L-B02,Plaza Italia,0,423I,,,
423,D,423-I-D-B23,Plaza Italia,0,423I,,,
423,D,423-I-D-B28,Plaza Italia,0,423I,,,
423,D,423-I-D-B27,Plaza Italia,0,423I,,,
423,D,423-I-D-B26,Plaza Italia,0,423I,,,
423,D,423-I-D-B25,Plaza Italia,0,423I,,,
423,D,423-I-D-B24,Plaza Italia,0,423I,,,
423,L,423-I-L-B01,Plaza Italia,0,423I,,,
423,S,423-I-S-B20,Plaza Italia,0,423I,,,
423,S,423-I-S-B19,Plaza Italia,0,423I,,,
423,S,423-I-S-B18,Plaza Italia,0,423I,,,
423,S,423-I-S-B16,Plaza Italia,0,423I,,,
423,S,423-I-S-B17,Plaza Italia,0,423I,,,
423,S,423-I-S-B14,Plaza Italia,0,423I,,,
423,L,423-I-L-B11,Plaza Italia,0,423I,,,
423,L,423-I-L-B10,Plaza Italia,0,423I,,,
423,L,423-I-L-B09,Plaza Italia,0,423I,,,
423,L,423-I-L-B08,Plaza Italia,0,423I,,,
423,L,423-I-L-B07,Plaza Italia,0,423I,,,
423,L,423-I-L-B06,Plaza Italia,0,423I,,,
423,L,423-I-L-B05,Plaza Italia,0,423I,,,
423,L,423-I-L-B04,Plaza Italia,0,423I,,,
423,L,423-I-L-B03,Plaza Italia,0,423I,,,
423,S,423-I-S-B15,Plaza Italia,0,423I,,,
424,L,424-I-L-B07,(M) U. De Chile,0,424I,,,
424,D,424-R-D-B28,Pudahuel Sur,1,424R,,,
424,L,424-I-L-B09,(M) U. De Chile,0,424I,,,
424,L,424-I-L-B08,(M) U. De Chile,0,424I,,,
424,L,424-I-L-B06,(M) U. De Chile,0,424I,,,
424,D,424-R-D-B27,Pudahuel Sur,1,424R,,,
424,L,424-I-L-B04,(M) U. De Chile,0,424I,,,
424,L,424-I-L-B03,(M) U. De Chile,0,424I,,,
424,L,424-I-L-B02,(M) U. De Chile,0,424I,,,
424,L,424-I-L-B11,(M) U. De Chile,0,424I,,,
424,L,424-I-L-B05,(M) U. De Chile,0,424I,,,
424,S,424-I-S-B14,(M) U. De Chile,0,424I,,,
424,L,424-I-L-B10,(M) U. De Chile,0,424I,,,
424,S,424-I-S-B16,(M) U. De Chile,0,424I,,,
424,L,424-R-L-B11,Pudahuel Sur,1,424R,,,
424,S,424-I-S-B15,(M) U. De Chile,0,424I,,,
424,S,424-R-S-B14,Pudahuel Sur,1,424R,,,
424,S,424-R-S-B15,Pudahuel Sur,1,424R,,,
424,S,424-R-S-B16,Pudahuel Sur,1,424R,,,
424,S,424-R-S-B17,Pudahuel Sur,1,424R,,,
424,L,424-R-L-B10,Pudahuel Sur,1,424R,,,
424,S,424-R-S-B18,Pudahuel Sur,1,424R,,,
424,S,424-R-S-B20,Pudahuel Sur,1,424R,,,
424,D,424-R-D-B21,Pudahuel Sur,1,424R,,,
424,D,424-R-D-B23,Pudahuel Sur,1,424R,,,
424,D,424-R-D-B24,Pudahuel Sur,1,424R,,,
424,D,424-R-D-B25,Pudahuel Sur,1,424R,,,
424,D,424-R-D-B26,Pudahuel Sur,1,424R,,,
424,S,424-R-S-B19,Pudahuel Sur,1,424R,,,
424,L,424-R-L-B09,Pudahuel Sur,1,424R,,,
424,S,424-R-S-B12,Pudahuel Sur,1,424R,,,
424,L,424-R-L-B06,Pudahuel Sur,1,424R,,,
424,S,424-I-S-B17,(M) U. De Chile,0,424I,,,
424,S,424-I-S-B18,(M) U. De Chile,0,424I,,,
424,S,424-I-S-B19,(M) U. De Chile,0,424I,,,
424,L,424-R-L-B08,Pudahuel Sur,1,424R,,,
424,D,424-I-D-B23,(M) U. De Chile,0,424I,,,
424,D,424-I-D-B24,(M) U. De Chile,0,424I,,,
424,D,424-I-D-B25,(M) U. De Chile,0,424I,,,
424,S,424-I-S-B20,(M) U. De Chile,0,424I,,,
424,D,424-I-D-B27,(M) U. De Chile,0,424I,,,
424,D,424-I-D-B28,(M) U. De Chile,0,424I,,,
424,L,424-R-L-B00,Pudahuel Sur,1,424R,,,
424,L,424-R-L-B03,Pudahuel Sur,1,424R,,,
424,L,424-R-L-B04,Pudahuel Sur,1,424R,,,
424,L,424-R-L-B05,Pudahuel Sur,1,424R,,,
424,D,424-I-D-B26,(M) U. De Chile,0,424I,,,
424,L,424-R-L-B07,Pudahuel Sur,1,424R,,,
425,L,425-I-L-B06,Lo Hermida,0,425I,,,
425,L,425-I-L-B05,Lo Hermida,0,425I,,,
425,L,425-I-L-B04,Lo Hermida,0,425I,,,
425,L,425-I-L-B03,Lo Hermida,0,425I,,,
425,L,425-I-L-B02,Lo Hermida,0,425I,,,
425,L,425-I-L-B01,Lo Hermida,0,425I,,,
425,L,425-I-L-B00,Lo Hermida,0,425I,,,
425,L,425-R-L-B03,Rigoberto Jara,1,425R,,,
425,L,425-R-L-B01,Rigoberto Jara,1,425R,,,
425,L,425-R-L-B00,Rigoberto Jara,1,425R,,,
425,D,425-I-D-B28,Lo Hermida,0,425I,,,
425,D,425-I-D-B27,Lo Hermida,0,425I,,,
425,D,425-I-D-B26,Lo Hermida,0,425I,,,
425,D,425-I-D-B25,Lo Hermida,0,425I,,,
425,D,425-I-D-B24,Lo Hermida,0,425I,,,
425,D,425-I-D-B23,Lo Hermida,0,425I,,,
425,D,425-I-D-B22,Lo Hermida,0,425I,,,
425,D,425-I-D-B21,Lo Hermida,0,425I,,,
425,S,425-I-S-B14,Lo Hermida,0,425I,,,
425,S,425-I-S-B20,Lo Hermida,0,425I,,,
425,S,425-I-S-B18,Lo Hermida,0,425I,,,
425,S,425-I-S-B17,Lo Hermida,0,425I,,,
425,S,425-I-S-B16,Lo Hermida,0,425I,,,
425,L,425-I-L-B07,Lo Hermida,0,425I,,,
425,L,425-I-L-B08,Lo Hermida,0,425I,,,
425,L,425-I-L-B09,Lo Hermida,0,425I,,,
425,L,425-I-L-B10,Lo Hermida,0,425I,,,
425,L,425-I-L-B11,Lo Hermida,0,425I,,,
425,S,425-I-S-B12,Lo Hermida,0,425I,,,
425,S,425-I-S-B13,Lo Hermida,0,425I,,,
425,S,425-I-S-B19,Lo Hermida,0,425I,,,
425,L,425-R-L-B02,Rigoberto Jara,1,425R,,,
425,S,425-I-S-B15,Lo Hermida,0,425I,,,
425,S,425-R-S-B14,Rigoberto Jara,1,425R,,,
425,S,425-R-S-B20,Rigoberto Jara,1,425R,,,
425,S,425-R-S-B19,Rigoberto Jara,1,425R,,,
425,S,425-R-S-B18,Rigoberto Jara,1,425R,,,
425,S,425-R-S-B17,Rigoberto Jara,1,425R,,,
425,S,425-R-S-B16,Rigoberto Jara,1,425R,,,
425,S,425-R-S-B15,Rigoberto Jara,1,425R,,,
425,L,425-R-L-B04,Rigoberto Jara,1,425R,,,
425,S,425-R-S-B13,Rigoberto Jara,1,425R,,,
425,S,425-R-S-B12,Rigoberto Jara,1,425R,,,
425,L,425-R-L-B11,Rigoberto Jara,1,425R,,,
425,D,425-R-D-B21,Rigoberto Jara,1,425R,,,
425,L,425-R-L-B10,Rigoberto Jara,1,425R,,,
425,L,425-R-L-B08,Rigoberto Jara,1,425R,,,
425,L,425-R-L-B07,Rigoberto Jara,1,425R,,,
425,D,425-R-D-B23,Rigoberto Jara,1,425R,,,
425,D,425-R-D-B24,Rigoberto Jara,1,425R,,,
425,D,425-R-D-B25,Rigoberto Jara,1,425R,,,
425,D,425-R-D-B26,Rigoberto Jara,1,425R,,,
425,D,425-R-D-B27,Rigoberto Jara,1,425R,,,
425,L,425-R-L-B06,Rigoberto Jara,1,425R,,,
425,D,425-R-D-B28,Rigoberto Jara,1,425R,,,
425,L,425-R-L-B05,Rigoberto Jara,1,425R,,,
425,L,425-R-L-B09,Rigoberto Jara,1,425R,,,
425,D,425-R-D-B22,Rigoberto Jara,1,425R,,,
426,L,426-I-L-B01,La Dehesa,0,426I,,,
426,L,426-R-L-B05,Pudahuel,1,426R,,,
426,L,426-R-L-B04,Pudahuel,1,426R,,,
426,L,426-R-L-B03,Pudahuel,1,426R,,,
426,L,426-R-L-B02,Pudahuel,1,426R,,,
426,L,426-R-L-B00,Pudahuel,1,426RPRN,,,
426,L,426-R-L-B06,Pudahuel,1,426R,,,
426,L,426-R-L-B01,Pudahuel,1,426R,,,
426,L,426-I-L-B02,La Dehesa,0,426I,,,
426,L,426-R-L-B08,Pudahuel,1,426R,,,
426,D,426-I-D-B23,La Dehesa,0,426I,,,
426,D,426-I-D-B22,La Dehesa,0,426I,,,
426,D,426-I-D-B21,La Dehesa,0,426I,,,
426,S,426-I-S-B20,La Dehesa,0,426I,,,
426,S,426-I-S-B19,La Dehesa,0,426I,,,
426,S,426-I-S-B18,La Dehesa,0,426I,,,
426,S,426-I-S-B17,La Dehesa,0,426I,,,
426,S,426-I-S-B16,La Dehesa,0,426I,,,
426,S,426-I-S-B15,La Dehesa,0,426I,,,
426,S,426-I-S-B14,La Dehesa,0,426I,,,
426,S,426-I-S-B12,La Dehesa,0,426I,,,
426,L,426-I-L-B11,La Dehesa,0,426I,,,
426,L,426-I-L-B10,La Dehesa,0,426I,,,
426,L,426-I-L-B09,La Dehesa,0,426I,,,
426,L,426-I-L-B08,La Dehesa,0,426I,,,
426,L,426-I-L-B07,La Dehesa,0,426I,,,
426,L,426-I-L-B06,La Dehesa,0,426I,,,
426,L,426-I-L-B05,La Dehesa,0,426I,,,
426,L,426-I-L-B04,La Dehesa,0,426I,,,
426,L,426-I-L-B03,La Dehesa,0,426I,,,
426,L,426-R-L-B07,Pudahuel,1,426R,,,
426,D,426-I-D-B24,La Dehesa,0,426I,,,
426,D,426-I-D-B25,La Dehesa,0,426I,,,
426,S,426-I-S-B13,La Dehesa,0,426I,,,
426,D,426-I-D-B27,La Dehesa,0,426I,,,
426,L,426-R-L-B09,Pudahuel,1,426R,,,
426,D,426-I-D-B26,La Dehesa,0,426I,,,
426,L,426-R-L-B10,Pudahuel,1,426R,,,
426,L,426-R-L-B11,Pudahuel,1,426R,,,
426,S,426-R-S-B12,Pudahuel,1,426R,,,
426,S,426-R-S-B13,Pudahuel,1,426R,,,
426,S,426-R-S-B14,Pudahuel,1,426R,,,
426,S,426-R-S-B16,Pudahuel,1,426R,,,
426,S,426-R-S-B17,Pudahuel,1,426R,,,
426,S,426-R-S-B18,Pudahuel,1,426R,,,
426,S,426-R-S-B19,Pudahuel,1,426R,,,
426,S,426-R-S-B15,Pudahuel,1,426R,,,
426,S,426-R-S-B20,Pudahuel,1,426R,,,
426,D,426-R-D-B21,Pudahuel,1,426R,,,
426,D,426-R-D-B22,Pudahuel,1,426R,,,
426,D,426-R-D-B23,Pudahuel,1,426R,,,
426,D,426-R-D-B24,Pudahuel,1,426R,,,
426,D,426-R-D-B25,Pudahuel,1,426R,,,
426,D,426-R-D-B26,Pudahuel,1,426R,,,
426,D,426-R-D-B27,Pudahuel,1,426R,,,
426,D,426-R-D-B28,Pudahuel,1,426R,,,
426,L,426-I-L-B00,La Dehesa,0,426IPRN,,,
426,D,426-I-D-B28,La Dehesa,0,426I,,,
428,S,428-I-S-B20,(M) La Cisterna,0,428IN,,,
428,D,428-I-D-B21,(M) La Cisterna,0,428IN,,,
428,D,428-I-D-B22,(M) La Cisterna,0,428IN,,,
428,D,428-I-D-B23,(M) La Cisterna,0,428I,,,
428,D,428-I-D-B24,(M) La Cisterna,0,428I,,,
428,D,428-I-D-B27,(M) La Cisterna,0,428I,,,
428,D,428-I-D-B26,(M) La Cisterna,0,428I,,,
428,L,428-I-L-B02,(M) La Cisterna,0,428IN,,,
428,D,428-I-D-B28,(M) La Cisterna,0,428I,,,
428,S,428-I-S-B19,(M) La Cisterna,0,428I,,,
428,D,428-I-D-B25,(M) La Cisterna,0,428I,,,
428,S,428-I-S-B18,(M) La Cisterna,0,428I,,,
428,L,428-I-L-B07,(M) La Cisterna,0,428I,,,
428,S,428-I-S-B16,(M) La Cisterna,0,428I,,,
428,S,428-I-S-B15,(M) La Cisterna,0,428I,,,
428,S,428-I-S-B14,(M) La Cisterna,0,428IN,,,
428,S,428-I-S-B13,(M) La Cisterna,0,428IN,,,
428,S,428-I-S-B12,(M) La Cisterna,0,428IN,,,
428,L,428-I-L-B11,(M) La Cisterna,0,428IN,,,
428,L,428-I-L-B10,(M) La Cisterna,0,428IN,,,
428,L,428-I-L-B09,(M) La Cisterna,0,428I,,,
428,L,428-I-L-B08,(M) La Cisterna,0,428I,,,
428,L,428-I-L-B06,(M) La Cisterna,0,428I,,,
428,L,428-I-L-B05,(M) La Cisterna,0,428I,,,
428,L,428-I-L-B01,(M) La Cisterna,0,428IN,,,
428,S,428-I-S-B17,(M) La Cisterna,0,428I,,,
428,L,428-R-L-B01,(M) Los Libertadores,1,428RN,,,
428,D,428-R-D-B26,(M) Los Libertadores,1,428R,,,
428,L,428-R-L-B03,(M) Los Libertadores,1,428R,,,
428,L,428-I-L-B03,(M) La Cisterna,0,428I,,,
428,L,428-I-L-B00,(M) La Cisterna,0,428I,,,
428,D,428-R-D-B28,(M) Los Libertadores,1,428R,,,
428,D,428-R-D-B27,(M) Los Libertadores,1,428R,,,
428,D,428-R-D-B25,(M) Los Libertadores,1,428R,,,
428,D,428-R-D-B24,(M) Los Libertadores,1,428R,,,
428,D,428-R-D-B23,(M) Los Libertadores,1,428R,,,
428,D,428-R-D-B22,(M) Los Libertadores,1,428RN,,,
428,D,428-R-D-B21,(M) Los Libertadores,1,428RN,,,
428,S,428-R-S-B20,(M) Los Libertadores,1,428RN,,,
428,S,428-R-S-B19,(M) Los Libertadores,1,428R,,,
428,S,428-R-S-B18,(M) Los Libertadores,1,428R,,,
428,L,428-R-L-B02,(M) Los Libertadores,1,428RN,,,
428,S,428-R-S-B17,(M) Los Libertadores,1,428R,,,
428,S,428-R-S-B15,(M) Los Libertadores,1,428R,,,
428,S,428-R-S-B14,(M) Los Libertadores,1,428RN,,,
428,S,428-R-S-B13,(M) Los Libertadores,1,428RN,,,
428,S,428-R-S-B12,(M) Los Libertadores,1,428RN,,,
428,L,428-R-L-B11,(M) Los Libertadores,1,428RN,,,
428,L,428-R-L-B10,(M) Los Libertadores,1,428RN,,,
428,L,428-R-L-B09,(M) Los Libertadores,1,428R,,,
428,L,428-R-L-B08,(M) Los Libertadores,1,428R,,,
428,L,428-R-L-B07,(M) Los Libertadores,1,428R,,,
428,L,428-R-L-B06,(M) Los Libertadores,1,428R,,,
428,L,428-R-L-B05,(M) Los Libertadores,1,428R,,,
428,L,428-R-L-B04,(M) Los Libertadores,1,428R,,,
428,S,428-R-S-B16,(M) Los Libertadores,1,428R,,,
428,L,428-I-L-B04,(M) La Cisterna,0,428I,,,
428,L,428-R-L-B00,(M) Los Libertadores,1,428R,,,
428e,L,428e-I-L-B10,(M) La Cisterna,0,428eI,,,
428e,L,428e-R-L-B08,(M) Los Libertadores,1,428eR,,,
428e,L,428e-R-L-B04,(M) Los Libertadores,1,428eR,,,
428e,L,428e-R-L-B03,(M) Los Libertadores,1,428eR,,,
428e,L,428e-R-L-B02,(M) Los Libertadores,1,428eRTNOC,,,
428e,L,428e-R-L-B10,(M) Los Libertadores,1,428eR,,,
428e,L,428e-I-L-B09,(M) La Cisterna,0,428eI,,,
428e,L,428e-I-L-B08,(M) La Cisterna,0,428eI,,,
428e,L,428e-I-L-B04,(M) La Cisterna,0,428eI,,,
428e,L,428e-R-L-B09,(M) Los Libertadores,1,428eR,,,
428e,L,428e-I-L-B02,(M) La Cisterna,0,428eITNOC,,,
428e,L,428e-I-L-B03,(M) La Cisterna,0,428eI,,,
429,L,429-I-L-B01,Lo Hermida,0,429I,,,
429,L,429-R-L-B03,Lo Echevers,1,429R,,,
429,L,429-R-L-B02,Lo Echevers,1,429R,,,
429,L,429-R-L-B01,Lo Echevers,1,429R,,,
429,D,429-I-D-B28,Lo Hermida,0,429I,,,
429,D,429-I-D-B27,Lo Hermida,0,429I,,,
429,D,429-I-D-B26,Lo Hermida,0,429I,,,
429,D,429-I-D-B25,Lo Hermida,0,429I,,,
429,S,429-I-S-B19,Lo Hermida,0,429I,,,
429,L,429-R-L-B04,Lo Echevers,1,429R,,,
429,L,429-R-L-B05,Lo Echevers,1,429R,,,
429,L,429-R-L-B06,Lo Echevers,1,429R,,,
429,S,429-R-S-B17,Lo Echevers,1,429R,,,
429,L,429-I-L-B03,Lo Hermida,0,429I,,,
429,L,429-R-L-B07,Lo Echevers,1,429R,,,
429,S,429-I-S-B18,Lo Hermida,0,429I,,,
429,S,429-I-S-B17,Lo Hermida,0,429I,,,
429,S,429-I-S-B16,Lo Hermida,0,429I,,,
429,S,429-I-S-B15,Lo Hermida,0,429I,,,
429,D,429-I-D-B23,Lo Hermida,0,429I,,,
429,D,429-I-D-B24,Lo Hermida,0,429I,,,
429,S,429-I-S-B14,Lo Hermida,0,429I,,,
429,L,429-I-L-B11,Lo Hermida,0,429I,,,
429,L,429-I-L-B10,Lo Hermida,0,429I,,,
429,L,429-I-L-B09,Lo Hermida,0,429I,,,
429,L,429-I-L-B08,Lo Hermida,0,429I,,,
429,L,429-I-L-B07,Lo Hermida,0,429I,,,
429,L,429-I-L-B06,Lo Hermida,0,429I,,,
429,L,429-I-L-B05,Lo Hermida,0,429I,,,
429,L,429-I-L-B04,Lo Hermida,0,429I,,,
429,L,429-I-L-B02,Lo Hermida,0,429I,,,
429,L,429-R-L-B08,Lo Echevers,1,429RPT,,,
429,S,429-I-S-B20,Lo Hermida,0,429I,,,
429,S,429-R-S-B14,Lo Echevers,1,429R,,,
429,L,429-R-L-B09,Lo Echevers,1,429RPT,,,
429,D,429-R-D-B26,Lo Echevers,1,429R,,,
429,D,429-R-D-B25,Lo Echevers,1,429R,,,
429,D,429-R-D-B24,Lo Echevers,1,429R,,,
429,D,429-R-D-B23,Lo Echevers,1,429R,,,
429,L,429-R-L-B10,Lo Echevers,1,429R,,,
429,S,429-R-S-B20,Lo Echevers,1,429R,,,
429,S,429-R-S-B18,Lo Echevers,1,429R,,,
429,D,429-R-D-B27,Lo Echevers,1,429R,,,
429,D,429-R-D-B28,Lo Echevers,1,429R,,,
429,L,429-R-L-B11,Lo Echevers,1,429R,,,
429,S,429-R-S-B16,Lo Echevers,1,429R,,,
429,S,429-R-S-B19,Lo Echevers,1,429R,,,
429,S,429-R-S-B15,Lo Echevers,1,429R,,,
429c,L,429c-I-L-B09,(M) Tobalaba,0,429cIPT,,,
429c,L,429c-I-L-B03,(M) Tobalaba,0,429cI,,,
429c,L,429c-R-L-B03,Quilicura,1,429cR,,,
429c,L,429c-I-L-B08,(M) Tobalaba,0,429cIPT,,,
429c,L,429c-R-L-B10,Quilicura,1,429cR,,,
429c,L,429c-R-L-B09,Quilicura,1,429cRPT,,,
429c,L,429c-R-L-B08,Quilicura,1,429cRPT,,,
429c,L,429c-R-L-B05,Quilicura,1,429cR,,,
429c,L,429c-R-L-B04,Quilicura,1,429cR,,,
429c,L,429c-I-L-B04,(M) Tobalaba,0,429cI,,,
429c,L,429c-I-L-B07,(M) Tobalaba,0,429cI,,,
430,L,430-R-L-B11,Quilicura,1,430R,,,
430,S,430-R-S-B15,Quilicura,1,430R,,,
430,D,430-I-D-B28,La Dehesa,0,430I,,,
430,D,430-I-D-B27,La Dehesa,0,430I,,,
430,S,430-R-S-B16,Quilicura,1,430R,,,
430,S,430-R-S-B17,Quilicura,1,430R,,,
430,S,430-R-S-B18,Quilicura,1,430R,,,
430,D,430-R-D-B24,Quilicura,1,430R,,,
430,L,430-I-L-B10,La Dehesa,0,430I,,,
430,L,430-I-L-B09,La Dehesa,0,430I,,,
430,S,430-R-S-B20,Quilicura,1,430R,,,
430,L,430-I-L-B06,La Dehesa,0,430I,,,
430,L,430-I-L-B07,La Dehesa,0,430I,,,
430,D,430-R-D-B23,Quilicura,1,430R,,,
430,L,430-I-L-B05,La Dehesa,0,430I,,,
430,D,430-R-D-B25,Quilicura,1,430R,,,
430,L,430-R-L-B03,Quilicura,1,430R,,,
430,L,430-R-L-B04,Quilicura,1,430R,,,
430,L,430-R-L-B05,Quilicura,1,430R,,,
430,L,430-R-L-B06,Quilicura,1,430R,,,
430,L,430-R-L-B07,Quilicura,1,430R,,,
430,S,430-R-S-B19,Quilicura,1,430R,,,
430,L,430-I-L-B04,La Dehesa,0,430I,,,
430,L,430-I-L-B08,La Dehesa,0,430I,,,
430,L,430-I-L-B02,La Dehesa,0,430I,,,
430,L,430-R-L-B10,Quilicura,1,430R,,,
430,L,430-I-L-B11,La Dehesa,0,430I,,,
430,S,430-I-S-B14,La Dehesa,0,430I,,,
430,L,430-R-L-B09,Quilicura,1,430R,,,
430,L,430-R-L-B08,Quilicura,1,430R,,,
430,S,430-I-S-B15,La Dehesa,0,430I,,,
430,S,430-I-S-B16,La Dehesa,0,430I,,,
430,S,430-I-S-B17,La Dehesa,0,430I,,,
430,S,430-I-S-B18,La Dehesa,0,430I,,,
430,S,430-I-S-B20,La Dehesa,0,430I,,,
430,L,430-I-L-B03,La Dehesa,0,430I,,,
430,D,430-R-D-B28,Quilicura,1,430R,,,
430,S,430-I-S-B19,La Dehesa,0,430I,,,
430,D,430-R-D-B26,Quilicura,1,430R,,,
430,L,430-I-L-B01,La Dehesa,0,430I,,,
430,L,430-R-L-B02,Quilicura,1,430R,,,
430,D,430-I-D-B26,La Dehesa,0,430I,,,
430,D,430-I-D-B25,La Dehesa,0,430I,,,
430,D,430-I-D-B24,La Dehesa,0,430I,,,
430,D,430-R-D-B27,Quilicura,1,430R,,,
430,D,430-I-D-B23,La Dehesa,0,430I,,,
431c,L,431c-R-L-B08,Nueva San Martin,1,431cR,,,
431c,L,431c-R-L-B09,Nueva San Martin,1,431cR,,,
431c,L,431c-I-L-B02,(M) Ecuador,0,431cI,,,
431c,L,431c-R-L-B04,Nueva San Martin,1,431cR,,,
431c,L,431c-R-L-B03,Nueva San Martin,1,431cR,,,
431c,L,431c-I-L-B03,(M) Ecuador,0,431cI,,,
431c,L,431c-I-L-B08,(M) Ecuador,0,431cI,,,
432N,L,432N-I-L-B00,La Reina,0,432NI,,,
432N,L,432N-I-L-B01,La Reina,0,432NI,,,
432N,L,432N-R-L-B01,Maipu,1,432NR,,,
432N,S,432N-R-S-B12,Maipu,1,432NR,,,
432N,D,432N-R-D-B21,Maipu,1,432NR,,,
432N,L,432N-R-L-B00,Maipu,1,432NR,,,
432N,D,432N-R-D-B22,Maipu,1,432NR,,,
432N,S,432N-R-S-B13,Maipu,1,432NR,,,
432N,S,432N-I-S-B13,La Reina,0,432NI,,,
432N,D,432N-I-D-B21,La Reina,0,432NI,,,
432N,D,432N-I-D-B22,La Reina,0,432NI,,,
432N,S,432N-I-S-B12,La Reina,0,432NI,,,
435,L,435-R-L-B05,Quilicura,1,435R,,,
435,L,435-R-L-B04,Quilicura,1,435R,,,
435,L,435-R-L-B03,Quilicura,1,435R,,,
435,D,435-I-D-B28,Vitacura,0,435I,,,
435,L,435-I-L-B02,Vitacura,0,435I,,,
435,D,435-I-D-B26,Vitacura,0,435I,,,
435,D,435-I-D-B25,Vitacura,0,435I,,,
435,D,435-I-D-B24,Vitacura,0,435I,,,
435,D,435-I-D-B23,Vitacura,0,435I,,,
435,S,435-I-S-B20,Vitacura,0,435I,,,
435,L,435-R-L-B11,Quilicura,1,435R,,,
435,S,435-R-S-B15,Quilicura,1,435R,,,
435,L,435-R-L-B10,Quilicura,1,435R,,,
435,D,435-I-D-B27,Vitacura,0,435I,,,
435,L,435-R-L-B07,Quilicura,1,435R,,,
435,S,435-I-S-B19,Vitacura,0,435I,,,
435,S,435-I-S-B18,Vitacura,0,435I,,,
435,L,435-I-L-B03,Vitacura,0,435I,,,
435,L,435-I-L-B04,Vitacura,0,435I,,,
435,L,435-I-L-B05,Vitacura,0,435I,,,
435,L,435-I-L-B06,Vitacura,0,435I,,,
435,L,435-I-L-B07,Vitacura,0,435I,,,
435,L,435-I-L-B08,Vitacura,0,435I,,,
435,L,435-I-L-B09,Vitacura,0,435I,,,
435,L,435-I-L-B10,Vitacura,0,435I,,,
435,L,435-I-L-B11,Vitacura,0,435I,,,
435,S,435-I-S-B14,Vitacura,0,435I,,,
435,S,435-I-S-B15,Vitacura,0,435I,,,
435,L,435-R-L-B06,Quilicura,1,435R,,,
435,S,435-I-S-B16,Vitacura,0,435I,,,
435,S,435-I-S-B17,Vitacura,0,435I,,,
435,D,435-R-D-B27,Quilicura,1,435R,,,
435,D,435-R-D-B26,Quilicura,1,435R,,,
435,L,435-R-L-B08,Quilicura,1,435R,,,
435,L,435-R-L-B09,Quilicura,1,435R,,,
435,S,435-R-S-B19,Quilicura,1,435R,,,
435,S,435-R-S-B20,Quilicura,1,435R,,,
435,D,435-R-D-B23,Quilicura,1,435R,,,
435,D,435-R-D-B25,Quilicura,1,435R,,,
435,D,435-R-D-B24,Quilicura,1,435R,,,
435,D,435-R-D-B28,Quilicura,1,435R,,,
435,S,435-R-S-B16,Quilicura,1,435R,,,
435,S,435-R-S-B17,Quilicura,1,435R,,,
435,S,435-R-S-B18,Quilicura,1,435R,,,
444,L,444-R-L-B09,Intermodal Aeropuerto,1,444R,,,
444,L,444-R-L-B06,Intermodal Aeropuerto,1,444R,,,
444,L,444-R-L-B05,Intermodal Aeropuerto,1,444R,,,
444,L,444-R-L-B10,Intermodal Aeropuerto,1,444R,,,
444,L,444-R-L-B11,Intermodal Aeropuerto,1,444R,,,
444,L,444-R-L-B08,Intermodal Aeropuerto,1,444R,,,
444,L,444-R-L-B07,Intermodal Aeropuerto,1,444R,,,
444,S,444-I-S-B14,(M) La Cisterna,0,444I,,,
444,L,444-R-L-B03,Intermodal Aeropuerto,1,444R,,,
444,L,444-R-L-B02,Intermodal Aeropuerto,1,444RTNOC,,,
444,S,444-R-S-B17,Intermodal Aeropuerto,1,444R,,,
444,S,444-R-S-B18,Intermodal Aeropuerto,1,444R,,,
444,S,444-R-S-B19,Intermodal Aeropuerto,1,444R,,,
444,S,444-R-S-B20,Intermodal Aeropuerto,1,444R,,,
444,D,444-R-D-B23,Intermodal Aeropuerto,1,444R,,,
444,D,444-R-D-B24,Intermodal Aeropuerto,1,444R,,,
444,D,444-R-D-B25,Intermodal Aeropuerto,1,444R,,,
444,D,444-R-D-B26,Intermodal Aeropuerto,1,444R,,,
444,D,444-I-D-B27,(M) La Cisterna,0,444I,,,
444,L,444-R-L-B04,Intermodal Aeropuerto,1,444R,,,
444,D,444-I-D-B26,(M) La Cisterna,0,444I,,,
444,S,444-I-S-B15,(M) La Cisterna,0,444I,,,
444,S,444-I-S-B16,(M) La Cisterna,0,444I,,,
444,D,444-I-D-B25,(M) La Cisterna,0,444I,,,
444,D,444-I-D-B28,(M) La Cisterna,0,444I,,,
444,D,444-I-D-B24,(M) La Cisterna,0,444I,,,
444,S,444-R-S-B15,Intermodal Aeropuerto,1,444R,,,
444,L,444-I-L-B11,(M) La Cisterna,0,444I,,,
444,L,444-I-L-B10,(M) La Cisterna,0,444I,,,
444,L,444-I-L-B09,(M) La Cisterna,0,444I,,,
444,L,444-I-L-B08,(M) La Cisterna,0,444I,,,
444,L,444-I-L-B07,(M) La Cisterna,0,444I,,,
444,L,444-I-L-B06,(M) La Cisterna,0,444I,,,
444,S,444-R-S-B16,Intermodal Aeropuerto,1,444R,,,
444,L,444-I-L-B04,(M) La Cisterna,0,444I,,,
